geo,time,POP,GDP,LEX,world_region
mtq,1924,182588,,,americas
mus,1924,381048,,34.14,africa
mwi,1924,1309000,,31.46,africa
mys,1924,3842058,,30.64,asia
myt,1924,13245,,,africa
nam,1924,246181,,34.32,africa
ncl,1924,55621,,,asia
ner,1924,2215076,,34.15,africa
nga,1924,18901499,,36.21,africa
nic,1924,783375,,27.19,americas
niu,1924,4619,,,asia
nld,1924,7258615,,63.02,europe
nor,1924,2728939,,62.1,europe
npl,1924,6488616,,35.54,asia
nru,1924,2657,,,asia
nzl,1924,1352005,,58.24,asia
omn,1924,445391,,32.43,asia
pak,1924,22028243,,27.72,asia
pan,1924,494940,,35.5,americas
per,1924,5041481,,33.59,americas
phl,1924,10157902,,31.5,asia
plw,1924,6525,,,asia
png,1924,1418935,,34.46,asia
pol,1924,25944612,,47.67,europe
pri,1924,1413142,,39.46,americas
prk,1924,6589757,,32.46,asia
prt,1924,6318566,,35.66,europe
pry,1924,779082,,36.69,americas
pse,1924,385250,,34.18,asia
pyf,1924,35169,,,asia
qat,1924,19198,,30.57,asia
reu,1924,201286,,,africa
rou,1924,12945861,,37.87,europe
rus,1924,80788575,,35.96,europe
rwa,1924,1849067,,26.7,africa
sau,1924,2783406,,36,asia
sdn,1924,5079985,,31.51,africa
sen,1924,2079519,,27.51,africa
sgp,1924,472572,,37.42,asia
shn,1924,3833,,,africa
slb,1924,76539,,25.19,asia
sle,1924,1711538,,29.41,africa
slv,1924,1274772,,29.34,americas
smr,1924,10779,,,europe
som,1924,1912806,,32.82,africa
spm,1924,3786,,,americas
srb,1924,5344045,,39.22,europe
ssd,1924,2288407,,32.03,africa
stp,1924,49775,,31.79,africa
sur,1924,175112,,33.27,americas
svk,1924,3112476,,46.14,europe
svn,1924,1172275,,39.87,europe
swe,1924,6024314,,61.93,europe
swz,1924,123470,,33.48,africa
syc,1924,25585,,51.05,africa
syr,1924,2331936,,32.68,asia
tca,1924,5555,,,americas
tcd,1924,1484478,,34.07,africa
tgo,1924,1105950,,33.22,africa
tha,1924,10915985,,31.18,asia
tjk,1924,1199289,,31.49,asia
tkl,1924,733,,,asia
tkm,1924,952260,,30.1,asia
tls,1924,430132,,30.67,asia
ton,1924,26011,,28.35,asia
tto,1924,386435,,41.01,americas
tun,1924,2305925,,31.01,africa
tur,1924,14075128,,36.72,europe
tuv,1924,4460,,,asia
twn,1924,3905059,,37.18,asia
tza,1924,4541353,,34.27,africa
uga,1924,3088873,,25.15,africa
ukr,1924,29276497,,43.04,europe
ury,1924,1505248,,32.89,americas
usa,1924,116564054,,58.47,americas
uzb,1924,4913393,,35.42,asia
vct,1924,45213,,28.39,americas
ven,1924,3326581,,32.72,americas
vgb,1924,5295,,,americas
vir,1924,23674,,,americas
vnm,1924,18943914,,30.33,asia
vut,1924,42508,,25.45,asia
wlf,1924,6153,,,asia
wsm,1924,38503,,27.98,asia
yem,1924,3623411,,23.64,asia
zaf,1924,7769828,,35,africa
zmb,1924,1068919,,34.97,africa
zwe,1924,2263935,,34.59,africa
abw,1926,33578,,38.56,americas
afg,1926,6155808,,30.67,asia
ago,1926,3695087,,31.76,africa
aia,1926,4274,,,americas
alb,1926,994619,,35.53,europe
and,1926,5172,,,europe
ant,1926,38.55,,,americas
are,1926,57530,,31.71,asia
arg,1926,10670216,,52.45,americas
arm,1926,1082759,,43,europe
asm,1926,9251,,,asia
atg,1926,31885,,37.97,americas
aus,1926,6074196,,63.14,asia
aut,1926,6602389,,53.58,europe
aze,1926,2338523,,38.52,europe
bdi,1926,1910232,,26.29,africa
bel,1926,7843645,,56.96,europe
ben,1926,1790623,,32.98,africa
bfa,1926,3595603,,31.41,africa
bgd,1926,33556438,,23.84,asia
bgr,1926,5704075,,45.22,europe
bhr,1926,92388,,30.65,asia
bhs,1926,56543,,38.95,americas
bih,1926,2146898,,38.45,europe
blr,1926,6243369,,47.79,europe
blz,1926,48001,,35.77,americas
bmu,1926,23691,,,americas
bol,1926,2506581,,34.78,americas
bra,1926,31249023,,32.77,americas
brb,1926,163713,,37.54,americas
brn,1926,27812,,39.2,asia
btn,1926,155879,,33.96,asia
bwa,1926,187097,,34.21,africa
caf,1926,801192,,32.53,africa
can,1926,9689795,,58.04,americas
chanisl,1926,87453,,,europe
che,1926,3924229,,60.57,europe
chl,1926,4095701,,36.38,americas
chn,1926,482819289,,31.89,asia
civ,1926,2217741,,34.08,africa
cmr,1926,2486143,,30.71,africa
cod,1926,10347891,,34.18,africa
cog,1926,692011,,31.14,africa
cok,1926,10002,,,asia
col,1926,7455160,,33.49,americas
com,1926,131267,,33.39,africa
cpv,1926,143070,,35.74,africa
cri,1926,492605,,40.07,americas
cub,1926,3600925,,40,americas
cym,1926,5625,,,americas
cyp,1926,330115,,47.61,europe
cze,1926,8139388,,53.36,europe
deu,1926,65100588,,57.79,europe
dji,1926,51294,,33.52,africa
dma,1926,39026,,,americas
dnk,1926,3450240,,61.7,europe
dom,1926,1120903,,31.75,americas
dza,1926,6538930,,33.42,africa
ecu,1926,1964379,,34.59,americas
egy,1926,14249895,,32.77,africa
eri,1926,830444,,32.21,africa
esh,1926,9748,,,africa
esp,1926,22586598,,47.64,europe
est,1926,882703,,52.42,europe
eth,1926,12902673,,30,africa
fin,1926,3337807,,53.69,europe
fji,1926,169699,,28.27,asia
flk,1926,1082,,,americas
fra,1926,40900816,,54.16,europe
fro,1926,27070,,,europe
fsm,1926,27933,,27.32,asia
gab,1926,388206,,32.59,africa
gbm,1926,47299,,,europe
gbr,1926,45312745,,59.59,europe
geo,1926,2824212,,41.42,europe
gha,1926,2796681,,30.43,africa
gib,1926,19250,,,europe
gin,1926,2498895,,34.79,africa
glp,1926,175592,,,americas
gmb,1926,227165,,36.13,africa
gnb,1926,454703,,30.5,africa
gnq,1926,137454,,31.68,africa
grc,1926,6026005,,48.55,europe
grd,1926,67531,,42,americas
grl,1926,19481,,37.78,europe
gtm,1926,1815749,,25.47,americas
guf,1926,21237,,,americas
gum,1926,17299,,,asia
guy,1926,340665,,38.89,americas
hkg,1926,726734,,39.98,asia
hnd,1926,920554,,35.64,americas
hos,1926,914,,,europe
hrv,1926,3120236,,40.78,europe
hti,1926,2323247,,28.45,americas
hun,1926,8362867,,46.92,europe
idn,1926,50831786,,30.44,asia
ind,1926,277075018,,27.14,asia
irl,1926,2945532,,57.73,europe
irn,1926,12669295,,26.93,asia
irq,1926,3426041,,31.92,asia
isl,1926,121669,,60.85,europe
isr,1926,504157,,31.6,asia
ita,1926,39479560,,50.92,europe
jam,1926,927584,,40.88,americas
jor,1926,392955,,32.29,asia
jpn,1926,60588393,,45.12,asia
kaz,1926,5364190,,37.27,asia
ken,1926,2878129,,25.73,africa
kgz,1926,1395363,,34.32,asia
khm,1926,3519028,,36.42,asia
kir,1926,30639,,25.84,asia
kna,1926,38466,,,americas
kor,1926,13197877,,32.22,asia
kwt,1926,116396,,26.82,asia
lao,1926,1474964,,30.32,asia
lbn,1926,796235,,29.83,asia
lbr,1926,761944,,34.78,africa
lby,1926,997269,,36.42,africa
lca,1926,55701,,32.91,americas
lie,1926,11704,,,europe
lka,1926,5513693,,38.67,asia
lso,1926,611496,,35.35,africa
ltu,1926,2065604,,51.03,europe
lux,1926,253408,,53.61,europe
lva,1926,1548652,,55.81,europe
mac,1926,140954,,39.88,asia
mar,1926,6228512,,34.06,africa
mco,1926,16879,,,europe
mda,1926,1874402,,35.29,europe
mdg,1926,3450946,,32.79,africa
mdv,1926,69138,,30.57,asia
mex,1926,16289227,,34.44,americas
mhl,1926,11172,,,asia
mkd,1926,1008521,,39.65,europe
mli,1926,3772511,,29.8,africa
mlt,1926,267274,,53.79,europe
mmr,1926,13844285,,29.94,asia
mne,1926,319503,,41.03,europe
mng,1926,740109,,31.53,asia
mnp,1926,6098,,,asia
moz,1926,4990651,,33.87,africa
mrt,1926,594035,,33.86,africa
msr,1926,12160,,,americas
mtq,1926,185337,,,americas
mus,1926,384433,,36.65,africa
mwi,1926,1360899,,31.5,africa
mys,1926,4015748,,30.64,asia
myt,1926,13370,,,africa
nam,1926,255367,,34.39,africa
ncl,1926,56301,,,asia
ner,1926,2238434,,34.27,africa
nga,1926,19007239,,36.43,africa
nic,1926,795304,,28.34,americas
niu,1926,4622,,,asia
nld,1926,7469575,,63.1,europe
nor,1926,2760930,,63.24,europe
npl,1926,6622629,,35.64,asia
nru,1926,2677,,,asia
nzl,1926,1409643,,59.14,asia
omn,1926,446056,,32.43,asia
pak,1926,22392358,,28.39,asia
pan,1926,499273,,35.94,americas
per,1926,5201047,,33.51,americas
phl,1926,10566148,,32.24,asia
plw,1926,6591,,,asia
png,1926,1436874,,34.57,asia
pol,1926,26743716,,48.28,europe
pri,1926,1461017,,39.89,americas
prk,1926,6839177,,34.29,asia
prt,1926,6476354,,36.73,europe
pry,1926,815987,,36.73,americas
pse,1926,407799,,34.26,asia
pyf,1926,35835,,,asia
qat,1926,19548,,30.56,asia
reu,1926,204357,,,africa
rou,1926,13313641,,38.94,europe
rus,1926,82287581,,38.24,europe
rwa,1926,1872050,,24.67,africa
sau,1926,2806664,,36.15,asia
sdn,1926,5125356,,31.51,africa
sen,1926,2107617,,27.03,africa
sgp,1926,511204,,39.07,asia
shn,1926,3932,,,africa
slb,1926,77232,,25.19,asia
sle,1926,1734594,,29.57,africa
slv,1926,1329577,,29.37,americas
smr,1926,10920,,,europe
som,1926,1937005,,32.95,africa
spm,1926,3841,,,americas
srb,1926,5438828,,40.79,europe
ssd,1926,2308845,,32.22,africa
stp,1926,50524,,31.82,africa
sur,1926,177771,,34.16,americas
svk,1926,3135226,,47.41,europe
svn,1926,1193073,,41.69,europe
swe,1926,6079920,,62.72,europe
swz,1926,129005,,33.53,africa
syc,1926,25982,,51.58,africa
syr,1926,2400688,,32.74,asia
tca,1926,5608,,,americas
tcd,1926,1484478,,34.19,africa
tgo,1926,1125529,,33.29,africa
tha,1926,11419107,,31.21,asia
tjk,1926,1221418,,33.66,asia
tkl,1926,779,,,asia
tkm,1926,969902,,32.31,asia
tls,1926,438789,,30.74,asia
ton,1926,26795,,29.55,asia
tto,1926,392553,,42.4,americas
tun,1926,2386480,,31.61,africa
tur,1926,14261883,,36.78,europe
tuv,1926,4510,,,asia
twn,1926,4078524,,37.09,asia
tza,1926,4731963,,34.35,africa
uga,1926,3212456,,24.6,africa
ukr,1926,29822756,,45.28,europe
ury,1926,1577548,,34.2,americas
usa,1926,120100754,,57.87,americas
uzb,1926,5004242,,37.74,asia
vct,1926,46007,,30.04,americas
ven,1926,3402545,,32.74,americas
vgb,1926,5398,,,americas
vir,1926,23073,,,americas
vnm,1926,19336511,,30.27,asia
vut,1926,42863,,25.5,asia
wlf,1926,6214,,,asia
wsm,1926,40333,,28.08,asia
yem,1926,3677330,,23.65,asia
zaf,1926,8112851,,35.06,africa
zmb,1926,1137864,,35.06,africa
zwe,1926,2296493,,34.62,africa
abw,1928,33931,,40.21,americas
afg,1928,6274219,,30.78,asia
ago,1928,3749017,,31.93,africa
aia,1928,4335,,,americas
alb,1928,1005306,,35.53,europe
and,1928,5240,,,europe
ant,1928,40.2,,,americas
are,1928,58505,,31.75,asia
arg,1928,11292242,,53.11,americas
arm,1928,1102700,,43.75,europe
asm,1928,9650,,,asia
atg,1928,32755,,39.66,americas
aus,1928,6305547,,63.17,asia
aut,1928,6643054,,54.72,europe
aze,1928,2381775,,39.29,europe
bdi,1928,1939998,,26.3,africa
bel,1928,7969332,,57.52,europe
ben,1928,1825810,,33.05,africa
bfa,1928,3648255,,31.49,africa
bgd,1928,33892903,,25.24,asia
bgr,1928,5880273,,46.71,europe
bhr,1928,94127,,30.66,asia
bhs,1928,57963,,40.57,americas
bih,1928,2184857,,39.54,europe
blr,1928,6358770,,48.46,europe
blz,1928,49218,,36.92,americas
bmu,1928,25340,,,americas
bol,1928,2565341,,34.85,americas
bra,1928,32542093,,32.81,americas
brb,1928,166508,,39.31,americas
brn,1928,28620,,40.57,asia
btn,1928,157388,,34.14,asia
bwa,1928,201415,,34.23,africa
caf,1928,808876,,32.62,africa
can,1928,10071846,,58.62,americas
chanisl,1928,88598,,,europe
che,1928,3980109,,60.4,europe
chl,1928,4213785,,37.83,americas
chn,1928,486248185,,32.59,asia
civ,1928,2248046,,34.19,africa
cmr,1928,2635289,,30.78,africa
cod,1928,10485456,,34.28,africa
cog,1928,702128,,31.08,africa
cok,1928,10346,,,asia
col,1928,7846525,,33.54,americas
com,1928,133344,,33.43,africa
cpv,1928,145651,,35.81,africa
cri,1928,520732,,41.54,americas
cub,1928,3766015,,41.13,americas
cym,1928,5746,,,americas
cyp,1928,337620,,47.58,europe
cze,1928,8199170,,54.49,europe
deu,1928,65897547,,58.6,europe
dji,1928,52088,,33.65,africa
dma,1928,39847,,,americas
dnk,1928,3496235,,61.92,europe
dom,1928,1202654,,31.82,americas
dza,1928,6705440,,32.23,africa
ecu,1928,1997107,,34.65,americas
egy,1928,14697265,,30.48,africa
eri,1928,852671,,32.28,africa
esh,1928,9991,,,africa
esp,1928,23046976,,48.54,europe
est,1928,899046,,52.94,europe
eth,1928,13271651,,30.01,africa
fin,1928,3396821,,53.57,europe
fji,1928,175031,,30.4,asia
flk,1928,1152,,,americas
fra,1928,41168098,,55.58,europe
fro,1928,27424,,,europe
fsm,1928,28221,,29.44,asia
gab,1928,394749,,32.66,africa
gbm,1928,47924,,,europe
gbr,1928,45633020,,59.91,europe
geo,1928,2876427,,42.2,europe
gha,1928,2934702,,31.62,africa
gib,1928,19467,,,europe
gin,1928,2543324,,34.95,africa
glp,1928,178194,,,americas
gmb,1928,230567,,36.39,africa
gnb,1928,460795,,30.45,africa
gnq,1928,146917,,31.75,africa
grc,1928,6185573,,47.13,europe
grd,1928,68003,,43.47,americas
grl,1928,19745,,39.35,europe
gtm,1928,1853859,,25.46,americas
guf,1928,21548,,,americas
gum,1928,18388,,,asia
guy,1928,345391,,40.44,americas
hkg,1928,761389,,41.77,asia
hnd,1928,959203,,35.71,americas
hos,1928,914,,,europe
hrv,1928,3175582,,42.38,europe
hti,1928,2384918,,28.43,americas
hun,1928,8502936,,48.54,europe
idn,1928,52076224,,30.96,asia
ind,1928,280239174,,28.03,asia
irl,1928,2920746,,57.99,europe
irn,1928,12988220,,26.97,asia
irq,1928,3574222,,31.94,asia
isl,1928,123261,,61.87,europe
isr,1928,533665,,31.59,asia
ita,1928,40141800,,52.62,europe
jam,1928,964540,,41.79,americas
jor,1928,398399,,32.31,asia
jpn,1928,62456047,,46.06,asia
kaz,1928,5463214,,38.13,asia
ken,1928,2975718,,25.7,africa
kgz,1928,1421103,,35.14,asia
khm,1928,3585759,,36.47,asia
kir,1928,30818,,25.88,asia
kna,1928,39053,,,americas
kor,1928,13554026,,33.87,asia
kwt,1928,118867,,26.85,asia
lao,1928,1490463,,30.26,asia
lbn,1928,831374,,29.84,asia
lbr,1928,774552,,34.91,africa
lby,1928,1007268,,36.54,africa
lca,1928,57041,,34.63,americas
lie,1928,11860,,,europe
lka,1928,5629328,,37.9,asia
lso,1928,620754,,35.44,africa
ltu,1928,2103869,,52.08,europe
lux,1928,256728,,55.56,europe
lva,1928,1577361,,54.83,europe
mac,1928,154950,,41.57,asia
mar,1928,6420139,,34.09,africa
mco,1928,17126,,,europe
mda,1928,1909019,,36.22,europe
mdg,1928,3498328,,32.87,africa
mdv,1928,70831,,30.49,asia
mex,1928,16805420,,34.75,americas
mhl,1928,11311,,,asia
mkd,1928,1026422,,40.73,europe
mli,1928,3842527,,29.93,africa
mlt,1928,270769,,54.71,europe
mmr,1928,14136658,,29.91,asia
mne,1928,325191,,42.68,europe
mng,1928,743050,,31.52,asia
mnp,1928,6167,,,asia
moz,1928,5077610,,34,africa
mrt,1928,598997,,33.92,africa
msr,1928,12311,,,americas
mtq,1928,188127,,,americas
mus,1928,387849,,33.57,africa
mwi,1928,1469561,,31.54,africa
mys,1928,4198056,,30.64,asia
myt,1928,13496,,,africa
nam,1928,264896,,34.46,africa
ncl,1928,56989,,,asia
ner,1928,2262039,,34.4,africa
nga,1928,19113572,,36.64,africa
nic,1928,803257,,29.52,americas
niu,1928,4625,,,asia
nld,1928,7677535,,63.8,europe
nor,1928,2784258,,63.38,europe
npl,1928,6759410,,35.74,asia
nru,1928,2696,,,asia
nzl,1928,1453288,,60.03,asia
omn,1928,446722,,32.43,asia
pak,1928,22762491,,29.18,asia
pan,1928,503939,,36.37,americas
per,1928,5365326,,33.43,americas
phl,1928,11036099,,33.69,asia
plw,1928,6658,,,asia
png,1928,1455040,,34.68,asia
pol,1928,27450668,,48.88,europe
pri,1928,1508557,,40.34,americas
prk,1928,7098038,,36.12,asia
prt,1928,6638489,,38.85,europe
pry,1928,854247,,36.78,americas
pse,1928,431667,,34.33,asia
pyf,1928,37205,,,asia
qat,1928,19904,,30.55,asia
reu,1928,207474,,,africa
rou,1928,13679433,,40,europe
rus,1928,83814400,,38.73,europe
rwa,1928,1895319,,26.75,africa
sau,1928,2830115,,36.29,asia
sdn,1928,5171132,,31.51,africa
sen,1928,2136095,,27.12,africa
sgp,1928,552832,,40.7,asia
shn,1928,4033,,,africa
slb,1928,77931,,25.19,asia
sle,1928,1757961,,29.44,africa
slv,1928,1386739,,29.39,americas
smr,1928,11063,,,europe
som,1928,1961511,,33.08,africa
spm,1928,3898,,,americas
srb,1928,5535292,,42.36,europe
ssd,1928,2329466,,32.42,africa
stp,1928,51284,,31.84,africa
sur,1928,180471,,35.94,americas
svk,1928,3158141,,48.68,europe
svn,1928,1214241,,43.51,europe
swe,1928,6116179,,62.2,europe
swz,1928,134787,,33.57,africa
syc,1928,26385,,52.09,africa
syr,1928,2471467,,32.8,asia
tca,1928,5661,,,americas
tcd,1928,1484478,,34.31,africa
tgo,1928,1145456,,33.36,africa
tha,1928,12002334,,31.24,asia
tjk,1928,1243956,,34.43,asia
tkl,1928,827,,,asia
tkm,1928,987872,,33.1,asia
tls,1928,443845,,30.8,asia
ton,1928,27602,,31.95,asia
tto,1928,400370,,43.79,americas
tun,1928,2469850,,32.2,africa
tur,1928,14588032,,36.85,europe
tuv,1928,4561,,,asia
twn,1928,4270145,,40.4,asia
tza,1928,4930573,,34.42,africa
uga,1928,3340984,,24.58,africa
ukr,1928,30379208,,45.95,europe
ury,1928,1653195,,36.83,americas
usa,1928,123182716,,58.27,americas
uzb,1928,5096771,,38.58,asia
vct,1928,46815,,31.69,americas
ven,1928,3479589,,33.1,americas
vgb,1928,5504,,,americas
vir,1928,22488,,,americas
vnm,1928,19737245,,30.21,asia
vut,1928,43220,,25.54,asia
wlf,1928,6274,,,asia
wsm,1928,42966,,28.17,asia
yem,1928,3732052,,23.66,asia
zaf,1928,8471019,,35.11,africa
zmb,1928,1211256,,35.15,africa
zwe,1928,2329520,,34.65,africa
abw,1930,34288,,41.87,americas
afg,1930,6394908,,30.89,asia
ago,1930,3803733,,32.1,africa
aia,1930,4397,,,americas
alb,1930,1015994,,36.43,europe
and,1930,5308,,,europe
ant,1930,41.86,,,americas
are,1930,59497,,31.78,asia
arg,1930,11898250,,53.77,americas
arm,1930,1123009,,41.84,europe
asm,1930,10083,,,asia
atg,1930,33649,,41.33,americas
aus,1930,6473801,,65.18,asia
aut,1930,6684053,,55.85,europe
aze,1930,2425826,,37.38,europe
bdi,1930,1970227,,31.87,africa
bel,1930,8079351,,57.16,europe
ben,1930,1861689,,33.12,africa
bfa,1930,3701678,,31.57,africa
bgd,1930,34357413,,26.62,asia
bgr,1930,6034446,,48.21,europe
bhr,1930,95898,,30.67,asia
bhs,1930,59420,,42.2,americas
bih,1930,2223487,,40.64,europe
blr,1930,6476303,,46.51,europe
blz,1930,50466,,38.06,americas
bmu,1930,27104,,,americas
bol,1930,2624830,,34.91,americas
bra,1930,33888999,,32.83,americas
brb,1930,169351,,41.07,americas
brn,1930,29451,,41.93,asia
btn,1930,158913,,34.33,asia
bwa,1930,216829,,34.25,africa
caf,1930,816634,,32.71,africa
can,1930,10448248,,59,americas
chanisl,1930,89758,,,europe
che,1930,4042309,,61.36,europe
chl,1930,4341317,,38.54,americas
chn,1930,490337690,,33.28,asia
civ,1930,2278766,,34.29,africa
cmr,1930,2821931,,30.85,africa
cod,1930,10624850,,34.37,africa
cog,1930,712392,,31.03,africa
cok,1930,10731,,,asia
col,1930,8144252,,33.6,americas
com,1930,135454,,33.48,africa
cpv,1930,148278,,35.88,africa
cri,1930,550465,,43.01,americas
cub,1930,3918824,,42.28,americas
cym,1930,5870,,,americas
cyp,1930,345297,,47.55,europe
cze,1930,8259391,,55.61,europe
deu,1930,66610921,,59.41,europe
dji,1930,52894,,33.77,africa
dma,1930,40685,,,americas
dnk,1930,3542562,,62.3,europe
dom,1930,1289193,,31.89,americas
dza,1930,6876190,,33.78,africa
ecu,1930,2042718,,34.71,americas
egy,1930,15158680,,35.14,africa
eri,1930,875493,,32.35,africa
esh,1930,10239,,,africa
esp,1930,23513706,,49.2,europe
est,1930,915691,,54.73,europe
eth,1930,13651181,,30.02,africa
fin,1930,3450501,,54.32,europe
fji,1930,180530,,32.54,asia
flk,1930,1226,,,americas
fra,1930,41662569,,57.01,europe
fro,1930,27783,,,europe
fsm,1930,28512,,31.55,asia
gab,1930,401404,,32.73,africa
gbm,1930,48558,,,europe
gbr,1930,45957971,,60.81,europe
geo,1930,2929606,,40.29,europe
gha,1930,3079533,,32.81,africa
gib,1930,19687,,,europe
gin,1930,2588543,,35.12,africa
glp,1930,180834,,,americas
gmb,1930,234019,,36.65,africa
gnb,1930,466968,,30.4,africa
gnq,1930,157032,,31.82,africa
grc,1930,6338159,,51.23,europe
grd,1930,68478,,44.94,americas
grl,1930,20013,,37.85,europe
gtm,1930,1899805,,25.44,americas
guf,1930,21864,,,americas
gum,1930,19441,,,asia
guy,1930,350183,,41.98,americas
hkg,1930,822959,,43.55,asia
hnd,1930,1001366,,35.77,americas
hos,1930,914,,,europe
hrv,1930,3231910,,43.98,europe
hti,1930,2448273,,28.41,americas
hun,1930,8635353,,50.17,europe
idn,1930,53403723,,32,asia
ind,1930,285470836,,28.93,asia
irl,1930,2907196,,58.26,europe
irn,1930,13315174,,27.02,asia
irq,1930,3728812,,31.97,asia
isl,1930,124874,,60.29,europe
isr,1930,564900,,31.57,asia
ita,1930,40771061,,55.15,europe
jam,1930,1009821,,45.51,americas
jor,1930,403917,,32.34,asia
jpn,1930,64331715,,46.71,asia
kaz,1930,5564066,,36.2,asia
ken,1930,3076617,,26.28,africa
kgz,1930,1447318,,33.23,asia
khm,1930,3653756,,36.52,asia
kir,1930,30998,,25.91,asia
kna,1930,39649,,,americas
kor,1930,13929868,,35.4,asia
kwt,1930,121390,,26.88,asia
lao,1930,1506125,,30.2,asia
lbn,1930,868063,,29.84,asia
lbr,1930,787368,,35.04,africa
lby,1930,1017368,,36.66,africa
lca,1930,58414,,36.36,americas
lie,1930,12019,,,europe
lka,1930,5673726,,38.46,asia
lso,1930,630152,,35.53,africa
ltu,1930,2142842,,53.12,europe
lux,1930,260091,,57.03,europe
lva,1930,1606603,,55.95,europe
mac,1930,157435,,43.27,asia
mar,1930,6617662,,34.13,africa
mco,1930,17376,,,europe
mda,1930,1944274,,37.14,europe
mdg,1930,3546360,,32.95,africa
mdv,1930,72565,,30.42,asia
mex,1930,17373872,,36.47,americas
mhl,1930,11451,,,asia
mkd,1930,1044640,,41.81,europe
mli,1930,3913842,,30.05,africa
mlt,1930,274311,,55.64,europe
mmr,1930,14434997,,29.88,asia
mne,1930,330980,,44.34,europe
mng,1930,746003,,31.51,asia
mnp,1930,6237,,,asia
moz,1930,5166084,,34.13,africa
mrt,1930,604001,,33.99,africa
msr,1930,12463,,,americas
mtq,1930,190960,,,americas
mus,1930,391294,,27.03,africa
mwi,1930,1601481,,31.58,africa
mys,1930,4389314,,30.64,asia
myt,1930,13624,,,africa
nam,1930,274780,,34.53,africa
ncl,1930,57686,,,asia
ner,1930,2285892,,34.52,africa
nga,1930,19220499,,36.86,africa
nic,1930,815187,,30.68,americas
niu,1930,4629,,,asia
nld,1930,7886829,,64.79,europe
nor,1930,2807918,,64.08,europe
npl,1930,6899017,,35.84,asia
nru,1930,2716,,,asia
nzl,1930,1491936,,60.94,asia
omn,1930,447388,,32.44,asia
pak,1930,23358706,,29.96,asia
pan,1930,515938,,36.82,americas
per,1930,5536002,,33.35,americas
phl,1930,11577990,,35.15,asia
plw,1930,6725,,,asia
png,1930,1473435,,34.79,asia
pol,1930,28169928,,49.48,europe
pri,1930,1560784,,40.78,americas
prk,1930,7366696,,37.84,asia
prt,1930,6804301,,40.96,europe
pry,1930,894200,,36.82,americas
pse,1930,456932,,34.41,asia
pyf,1930,38807,,,asia
qat,1930,20267,,30.54,asia
reu,1930,210639,,,africa
rou,1930,14064443,,41.05,europe
rus,1930,85369549,,36.34,europe
rwa,1930,1918876,,32.74,africa
sau,1930,2853763,,36.43,asia
sdn,1930,5217316,,31.52,africa
